operationDate;transactionDate;accountName;accountNumber;cardName;cardNumber;merchant;amount;currency;status;category;mcc;type;comment;bonusValue;bonusTitle
11.04.2026;11.04.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/SPK EKATERINBUR;45.46;RUR;Выполнен;Транспорт;4111;Списание;;;
11.04.2026;13.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";243.03;RUR;Выполнен;Продукты;5411;Списание;;;
11.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;;;Moscow/SPK EKATERINBUR;42.75;RUR;Выполнен;Транспорт;4111;Списание;;;
11.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
11.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;118550;RUR;Выполнен;Переводы;;Пополнение;;;
11.03.2026;14.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";226.89;RUR;Выполнен;Продукты;5411;Списание;;15;Рубли
11.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;PREMIER.TV;599;RUR;Выполнен;Видео;;Списание;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;136556;RUR;Выполнен;Переводы;;Пополнение;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;100451;RUR;Выполнен;Переводы;;Пополнение;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;10000;RUR;Выполнен;Наличные;6011;Списание;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;;;PREMIER;599;RUR;Выполнен;Видео;;Списание;;;
10.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;6;Рубли
10.07.2026;10.07.2026;Текущий счёт ;4,08178E+19;;;OKKO;499;RUR;Выполнен;Видео;;Списание;;;
10.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";534.44;RUR;Выполнен;Продукты;5411;Списание;;;
10.05.2026;10.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;14;Рубли
10.05.2026;10.05.2026;Текущий счёт ;4,08178E+19;;;OKKO;499;RUR;Выполнен;Видео;;Списание;;;
10.05.2026;12.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
10.05.2026;10.05.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;193362;RUR;Выполнен;Переводы;;Пополнение;;;
10.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;123586;RUR;Выполнен;Переводы;;Пополнение;;;
10.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;15000;RUR;Выполнен;Наличные;6011;Списание;;;
10.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;;;CLOUD.MAIL.RU;199;RUR;Выполнен;Облако;;Списание;;;
10.03.2026;10.03.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;70155;RUR;Выполнен;Переводы;;Пополнение;;;
09.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";213.48;RUR;Выполнен;Продукты;5411;Списание;;;
09.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;;;Kazan/KOFEMANIA;551.6;RUR;Выполнен;Кафе;5812;Списание;;;
09.08.2026;09.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
09.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;Возврат DNS;3919.45;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
09.07.2026;10.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/TRANSPORT TPP;42.47;RUR;Выполнен;Транспорт;4131;Списание;;;
09.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;;;MAIL.RU CLOUD;199;RUR;Выполнен;Облако;;Списание;;;
09.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;5000;RUR;Выполнен;Наличные;6011;Списание;;;
09.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";323.31;RUR;Выполнен;Продукты;5411;Списание;;;
09.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;79769;RUR;Выполнен;Переводы;;Пополнение;;;
09.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;115681;RUR;Выполнен;Переводы;;Пополнение;;;
09.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;;;VKPLAY;999;RUR;Выполнен;Игры;;Списание;;;
09.04.2026;11.04.2026;Текущий счёт ;4,08178E+19;;;MAIL.RU CLOUD;199;RUR;Выполнен;Облако;;Списание;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;;;CLOUDPAYMENTS SKILLBOX;5000;RUR;Выполнен;Образование;;Списание;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;95614;RUR;Выполнен;Переводы;;Пополнение;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;44985;RUR;Выполнен;Переводы;;Списание;;;
09.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;;;OKKO.TV;499;RUR;Выполнен;Видео;;Списание;;;
09.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;151.28;RUR;Выполнен;Продукты;5499;Списание;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;;;VKPLAY;999;RUR;Выполнен;Игры;;Списание;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;181241;RUR;Выполнен;Переводы;;Пополнение;;;
09.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";53.04;RUR;Выполнен;Продукты;5411;Списание;;;
09.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/APTEKA 36.6;539.01;RUR;Выполнен;Аптеки;5912;Списание;;;
09.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;;;Александр К.;500;RUR;Выполнен;Переводы;;Пополнение;;;
09.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;195872;RUR;Выполнен;Переводы;;Пополнение;;;
08.08.2026;09.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";318.26;RUR;Выполнен;Продукты;5411;Списание;;;
08.07.2026;09.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/PYATEROCHKA 3274;711.62;RUR;Выполнен;Продукты;5411;Списание;;13;Рубли
08.07.2026;10.07.2026;Текущий счёт ;4,08178E+19;;;Kazan/APTEKA 36.6;428.4;RUR;Выполнен;Аптеки;5912;Списание;;;
08.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/MAGNIT MM 4732;1195.66;RUR;Выполнен;Продукты;5411;Списание;;;
08.06.2026;08.06.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/TRANSPORT TPP;43.97;RUR;Выполнен;Транспорт;4131;Списание;;13;Рубли
08.06.2026;10.06.2026;Текущий счёт ;4,08178E+19;;;Moscow/PYATEROCHKA 3274;64.95;RUR;Выполнен;Продукты;5411;Списание;;;
08.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;;;VK PLAY;999;RUR;Выполнен;Игры;;Списание;;;
08.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
08.06.2026;10.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;327.84;RUR;Выполнен;Фастфуд;5814;Списание;;;
08.05.2026;08.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;3028.77;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
08.05.2026;10.05.2026;Текущий счёт ;4,08178E+19;;;Moscow/KOFEMANIA;379.54;RUR;Выполнен;Кафе;5812;Списание;;;
08.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";430.57;RUR;Выполнен;Продукты;5411;Списание;;5;Рубли
08.04.2026;11.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;3389.52;RUR;Выполнен;Маркетплейсы;5300;Списание;;12;Рубли
08.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;;;SKILLBOX.RU;5000;RUR;Выполнен;Образование;;Списание;;;
08.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/KRASNOE BELOE;218.57;RUR;Выполнен;Продукты;5499;Списание;;11;Рубли
08.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО БАНК ""ПЭЙДЖИН""";1855.87;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
08.03.2026;10.03.2026;Текущий счёт ;4,08178E+19;;;OKKO PREMIUM;499;RUR;Выполнен;Видео;;Списание;;;
08.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;;;VKPLAY;999;RUR;Выполнен;Игры;;Списание;;;
08.03.2026;10.03.2026;Текущий счёт ;4,08178E+19;;;Оплата по QR через Сбер;444.27;RUR;Выполнен;Кафе;5812;Списание;;7;Рубли
08.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;;;OKKO.TV;499;RUR;Выполнен;Видео;;Списание;;;
08.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
08.03.2026;10.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/DOODOO PIZZA;603.57;RUR;Выполнен;Фастфуд;5814;Списание;;4;Рубли
07.08.2026;07.08.2026;Текущий счёт ;4,08178E+19;;;Александр К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
07.08.2026;09.08.2026;Текущий счёт ;4,08178E+19;;;Возврат OZON;1063.97;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
07.08.2026;07.08.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
07.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;;;MAIL.RU CLOUD;199;RUR;Выполнен;Облако;;Списание;;;
07.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;434.47;RUR;Выполнен;Кафе;5812;Списание;;;
07.06.2026;07.06.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK PLUS;399;RUR;Выполнен;Облако;;Списание;;;
07.06.2026;07.06.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/MONETKA;213.57;RUR;Выполнен;Продукты;5411;Списание;;;
07.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;;;OKKO.TV;499;RUR;Выполнен;Видео;;Списание;;;
07.05.2026;07.05.2026;Текущий счёт ;4,08178E+19;;;OKKO PREMIUM;499;RUR;Выполнен;Видео;;Списание;;;
07.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";485.98;RUR;Выполнен;Продукты;5411;Списание;;14;Рубли
07.05.2026;07.05.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
07.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";306.99;RUR;Выполнен;Продукты;5411;Списание;;;
07.04.2026;09.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/SHAWARMA HOUSE;256.26;RUR;Выполнен;Фастфуд;5814;Списание;;2;Рубли
07.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;2024.66;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
07.04.2026;07.04.2026;Текущий счёт ;4,08178E+19;;;OKKO;499;RUR;Выполнен;Видео;;Списание;;;
07.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/SPK EKATERINBUR;45.15;RUR;Выполнен;Транспорт;4111;Списание;;;
07.03.2026;07.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;20000;RUR;Выполнен;Наличные;6011;Списание;;;
06.08.2026;06.08.2026;Текущий счёт ;4,08178E+19;;;MAIL.RU CLOUD;199;RUR;Выполнен;Облако;;Списание;;;
06.08.2026;06.08.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;200;RUR;Выполнен;Переводы;;Пополнение;;;
06.08.2026;06.08.2026;Текущий счёт ;4,08178E+19;;;OKKO.TV;499;RUR;Выполнен;Видео;;Списание;;;
06.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
06.07.2026;06.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/KOFEMANIA;730.0;RUR;Выполнен;Кафе;5812;Списание;;;
06.07.2026;06.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/TRANSPORT TPP;43.15;RUR;Выполнен;Транспорт;4131;Списание;;;
06.06.2026;06.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/SHAWARMA HOUSE;245.65;RUR;Выполнен;Фастфуд;5814;Списание;;4;Рубли
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;;;VK CLOUD;199;RUR;Выполнен;Облако;;Списание;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;432.71;RUR;Выполнен;Продукты;5499;Списание;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MONETKA;176.95;RUR;Выполнен;Продукты;5411;Списание;;;
06.04.2026;06.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;2424.6;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
06.03.2026;06.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;3000;RUR;Выполнен;Наличные;6011;Списание;;;
05.08.2026;05.08.2026;Текущий счёт ;4,08178E+19;;;VK PLAY PLUS;999;RUR;Выполнен;Игры;;Списание;;;
05.08.2026;06.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;250.69;RUR;Выполнен;Фастфуд;5814;Списание;;;
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/MAGNIT MM 1158;1175.34;RUR;Выполнен;Продукты;5411;Списание;;;
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;;;Moscow/DOODOO PIZZA;683.86;RUR;Выполнен;Фастфуд;5814;Списание;;5;Рубли
05.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;;;Возврат DNS;4658.69;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;;;VKPLAY;999;RUR;Выполнен;Игры;;Списание;;;
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/KRASNOE BELOE;251.94;RUR;Выполнен;Продукты;5499;Списание;;2;Рубли
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
05.07.2026;06.07.2026;Текущий счёт ;4,08178E+19;;;ZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
05.06.2026;06.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АГРОТОРГ""";107.52;RUR;Выполнен;Продукты;5411;Списание;;15;Рубли
05.06.2026;05.06.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АЛЬФА-М""";196.85;RUR;Выполнен;Продукты;5411;Списание;;;
05.06.2026;05.06.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
05.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
05.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;274.63;RUR;Выполнен;Фастфуд;5814;Списание;;;
05.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
05.03.2026;08.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/DOODOO PIZZA;1158.45;RUR;Выполнен;Фастфуд;5814;Списание;;12;Рубли
05.03.2026;05.03.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
05.03.2026;06.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/DOODOO PIZZA;854.37;RUR;Выполнен;Фастфуд;5814;Списание;;6;Рубли
05.03.2026;05.03.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;300;RUR;Выполнен;Переводы;;Пополнение;;;
04.08.2026;04.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK PLUS;399;RUR;Выполнен;Облако;;Списание;;;
04.08.2026;05.08.2026;Текущий счёт ;4,08178E+19;;;"ООО БАНК ""ПЭЙДЖИН""";369.84;RUR;Выполнен;Маркетплейсы;5300;Списание;;11;Рубли
04.08.2026;04.08.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
04.08.2026;04.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
04.06.2026;04.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";285.11;RUR;Выполнен;Продукты;5411;Списание;;9;Рубли
04.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;15000;RUR;Выполнен;Наличные;6011;Списание;;;
04.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
04.04.2026;05.04.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK PLUS;399;RUR;Выполнен;Облако;;Списание;;;
04.04.2026;05.04.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
04.04.2026;06.04.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
04.03.2026;04.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
04.03.2026;04.03.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;84968;RUR;Выполнен;Переводы;;Списание;;;
03.08.2026;03.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";412.38;RUR;Выполнен;Продукты;5411;Списание;;;
03.08.2026;03.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;20000;RUR;Выполнен;Наличные;6011;Списание;;;
03.06.2026;03.06.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/STOLOVAYA N4 GU;436.02;RUR;Выполнен;Фастфуд;5814;Списание;;;
03.06.2026;03.06.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
03.06.2026;05.06.2026;Текущий счёт ;4,08178E+19;;;ФИТМОСТ;3990;RUR;Выполнен;Фитнес;;Списание;;;
03.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
03.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8594;RUR;Выполнен;Переводы;;Списание;;;
03.05.2026;05.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/STOLOVAYA N4 GU;341.69;RUR;Выполнен;Фастфуд;5814;Списание;;;
03.05.2026;05.05.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
03.04.2026;03.04.2026;Текущий счёт ;4,08178E+19;;;Детский сад;4523;RUR;Выполнен;Переводы;;Списание;;;
03.04.2026;03.04.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
03.03.2026;03.03.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;45036;RUR;Выполнен;Переводы;;Списание;;;
03.03.2026;06.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/DOODOO PIZZA;682.25;RUR;Выполнен;Фастфуд;5814;Списание;;;
03.03.2026;03.03.2026;Текущий счёт ;4,08178E+19;;;ZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
02.08.2026;04.08.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
02.08.2026;02.08.2026;Текущий счёт ;4,08178E+19;;;FITMOST.COM;3990;RUR;Выполнен;Фитнес;;Списание;;;
02.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/TRANSPORT TPP;42.18;RUR;Выполнен;Транспорт;4131;Списание;;7;Рубли
02.07.2026;04.07.2026;Текущий счёт ;4,08178E+19;;;FITMOST.COM;3990;RUR;Выполнен;Фитнес;;Списание;;;
02.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;;;OZON;4291.9;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
02.05.2026;02.05.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/TRANSPORT TPP;42.81;RUR;Выполнен;Транспорт;4131;Списание;;;
02.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
02.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;;;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";485.96;RUR;Выполнен;Продукты;5411;Списание;;;
02.05.2026;02.05.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;200;RUR;Выполнен;Переводы;;Пополнение;;;
02.05.2026;02.05.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;5000;RUR;Выполнен;Переводы;;Пополнение;;;
02.04.2026;02.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;158.87;RUR;Выполнен;Кафе;5812;Списание;;;
02.04.2026;03.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/DOODOO PIZZA;694.04;RUR;Выполнен;Фастфуд;5814;Списание;;3;Рубли
02.03.2026;02.03.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
01.09.2026;;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/STOLOVAYA N4 GU;172.05;RUR;В обработке;Фастфуд;5814;Списание;;10;Рубли
01.08.2026;02.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;234.79;RUR;Выполнен;Фастфуд;5814;Списание;;15;Рубли
01.08.2026;01.08.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
01.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;WILDBERRIES;1751.72;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
01.07.2026;03.07.2026;Текущий счёт ;4,08178E+19;;;ООО УЧИ.РУ;1490;RUR;Выполнен;Образование;;Списание;;;
01.07.2026;01.07.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8387;RUR;Выполнен;Переводы;;Списание;;;
01.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/RIGLA;744.31;RUR;Выполнен;Аптеки;5912;Списание;;;
01.06.2026;02.06.2026;Текущий счёт ;4,08178E+19;;;UCHI.RU;1490;RUR;Выполнен;Образование;;Списание;;;
01.06.2026;01.06.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
01.06.2026;02.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АГРОТОРГ""";255.73;RUR;Выполнен;Продукты;5411;Списание;;4;Рубли
01.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MAGNIT MM 1158;108.03;RUR;Выполнен;Продукты;5411;Списание;;;
01.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;;;FITMOST.COM;3990;RUR;Выполнен;Фитнес;;Списание;;;
01.05.2026;01.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/KRASNOE BELOE;195.09;RUR;Выполнен;Продукты;5499;Списание;;;
01.04.2026;04.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/PYATEROCHKA 1158;690.74;RUR;Выполнен;Продукты;5411;Списание;;;
01.04.2026;01.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/TRANSPORT TPP;43.48;RUR;Выполнен;Транспорт;4131;Списание;;5;Рубли
01.04.2026;01.04.2026;Текущий счёт ;4,08178E+19;;;ООО УЧИ.РУ;1490;RUR;Выполнен;Образование;;Списание;;;
01.04.2026;02.04.2026;Текущий счёт ;4,08178E+19;;;ФИТМОСТ;3990;RUR;Выполнен;Фитнес;;Списание;;;
01.03.2026;03.03.2026;Текущий счёт ;4,08178E+19;;;FITMOST.COM;3990;RUR;Выполнен;Фитнес;;Списание;;;
